date,fund,return
2023-05-23,Combined Max-Sharpe,-0.016393543494463682
2023-05-24,Combined Max-Sharpe,-0.0010313796904305966
2023-05-25,Combined Max-Sharpe,-0.00650394012741064
2023-05-26,Combined Max-Sharpe,-0.0016948447070846966
2023-05-30,Combined Max-Sharpe,-0.010792151427422726
2023-05-31,Combined Max-Sharpe,0.0031413610247215513
2023-06-01,Combined Max-Sharpe,0.011430455851736028
2023-06-02,Combined Max-Sharpe,0.01454862065642249
2023-06-05,Combined Max-Sharpe,-0.002890939252404432
2023-06-06,Combined Max-Sharpe,-0.005230575731687434
2023-06-07,Combined Max-Sharpe,-0.007930017060803388
2023-06-08,Combined Max-Sharpe,0.011879605366468395
2023-06-09,Combined Max-Sharpe,0.005112105019409322
2023-06-12,Combined Max-Sharpe,-0.0003377395837460429
2023-06-13,Combined Max-Sharpe,0.005928919613283107
2023-06-14,Combined Max-Sharpe,-0.00924663035078258
2023-06-15,Combined Max-Sharpe,0.004884107608093881
2023-06-16,Combined Max-Sharpe,0.0009726479994451984
2023-06-20,Combined Max-Sharpe,-0.002226934408527073
2023-06-21,Combined Max-Sharpe,0.006076173726727525
2023-06-22,Combined Max-Sharpe,0.00787444831301904
2023-06-23,Combined Max-Sharpe,-0.0024280125071844292
2023-06-26,Combined Max-Sharpe,-0.009511694307045118
2023-06-27,Combined Max-Sharpe,0.005792280283578374
2023-06-28,Combined Max-Sharpe,-0.0011884880443802843
2023-06-29,Combined Max-Sharpe,0.006444957830545645
2023-06-30,Combined Max-Sharpe,0.017956608818538902
2023-07-03,Combined Max-Sharpe,-0.0069304272655129635
2023-07-05,Combined Max-Sharpe,-0.002653192294501062
2023-07-06,Combined Max-Sharpe,-0.014525785554003799
2023-07-07,Combined Max-Sharpe,-0.0017436478033026597
2023-07-10,Combined Max-Sharpe,0.015015527903801711
2023-07-11,Combined Max-Sharpe,0.000366902916122304
2023-07-12,Combined Max-Sharpe,0.0033807856053430707
2023-07-13,Combined Max-Sharpe,0.02088313822086621
2023-07-14,Combined Max-Sharpe,-0.008781817575179634
2023-07-17,Combined Max-Sharpe,-0.00022033786594447414
2023-07-18,Combined Max-Sharpe,0.005238070022397016
2023-07-19,Combined Max-Sharpe,-0.00460298027532592
2023-07-20,Combined Max-Sharpe,0.00784379772113698
2023-07-21,Combined Max-Sharpe,-0.002391930430238713
2023-07-24,Combined Max-Sharpe,-0.0073689843939488365
2023-07-25,Combined Max-Sharpe,0.029582857988151093
2023-07-26,Combined Max-Sharpe,-0.009668671008197911
2023-07-27,Combined Max-Sharpe,0.00021170559075032682
2023-07-28,Combined Max-Sharpe,-5.6922611002070656e-05
2023-07-31,Combined Max-Sharpe,-0.001522815823133632
2023-08-01,Combined Max-Sharpe,-0.008957881426935802
2023-08-02,Combined Max-Sharpe,-0.015460768054000724
2023-08-03,Combined Max-Sharpe,0.0004667335000496038
2023-08-04,Combined Max-Sharpe,0.0007362387966133263
2023-08-07,Combined Max-Sharpe,0.014930322010489088
2023-08-08,Combined Max-Sharpe,-0.002875049504559295
2023-08-09,Combined Max-Sharpe,-0.009624160160711877
2023-08-10,Combined Max-Sharpe,0.0006286986244923207
2023-08-11,Combined Max-Sharpe,0.004105119380558977
2023-08-14,Combined Max-Sharpe,0.015034629638705775
2023-08-15,Combined Max-Sharpe,-0.010140620750032792
2023-08-16,Combined Max-Sharpe,-0.009374675075572478
2023-08-17,Combined Max-Sharpe,-0.022953728585641188
2023-08-18,Combined Max-Sharpe,0.0037956314499270043
2023-08-21,Combined Max-Sharpe,0.00835740276663569
2023-08-22,Combined Max-Sharpe,-0.011096999244231203
2023-08-23,Combined Max-Sharpe,0.024217744725901838
2023-08-24,Combined Max-Sharpe,-0.015568112093672141
2023-08-25,Combined Max-Sharpe,0.002899737230320059
2023-08-28,Combined Max-Sharpe,0.0069010539579907465
2023-08-29,Combined Max-Sharpe,0.021674779440298306
2023-08-30,Combined Max-Sharpe,-0.00397810402550299
2023-08-31,Combined Max-Sharpe,-0.006142548608370118
2023-09-01,Combined Max-Sharpe,-0.0022678389325592055
2023-09-05,Combined Max-Sharpe,-0.011384880740743111
2023-09-06,Combined Max-Sharpe,-0.009094016650567608
2023-09-07,Combined Max-Sharpe,-0.002950224684207743
2023-09-08,Combined Max-Sharpe,-0.0012898483159053792
2023-09-11,Combined Max-Sharpe,0.0036588563056008886
2023-09-12,Combined Max-Sharpe,0.00620210970439158
2023-09-13,Combined Max-Sharpe,-0.005969777567309219
2023-09-14,Combined Max-Sharpe,0.012813496951087664
2023-09-15,Combined Max-Sharpe,-0.009679276952592452
2023-09-18,Combined Max-Sharpe,0.00694812772304558
2023-09-19,Combined Max-Sharpe,-0.0045984043117372865
2023-09-20,Combined Max-Sharpe,-0.01169568939609339
2023-09-21,Combined Max-Sharpe,-0.0167016695717866
2023-09-22,Combined Max-Sharpe,-0.0030998485798166106
2023-09-25,Combined Max-Sharpe,0.0056168100612339535
2023-09-26,Combined Max-Sharpe,-0.009278310796040723
2023-09-27,Combined Max-Sharpe,0.00601627967125212
2023-09-28,Combined Max-Sharpe,0.011047998474114395
2023-09-29,Combined Max-Sharpe,-0.010241493936858177
2023-10-02,Combined Max-Sharpe,-0.0010934255909122925
2023-10-03,Combined Max-Sharpe,-0.011425472029913245
2023-10-04,Combined Max-Sharpe,0.004273288782428582
2023-10-05,Combined Max-Sharpe,0.003168664165046897
2023-10-06,Combined Max-Sharpe,0.018045300529982794
2023-10-09,Combined Max-Sharpe,-0.006104664456932553
2023-10-10,Combined Max-Sharpe,0.005163028047453844
2023-10-11,Combined Max-Sharpe,0.01640171471112207
2023-10-12,Combined Max-Sharpe,-0.007108780671769423
2023-10-13,Combined Max-Sharpe,-0.013309274516961641
2023-10-16,Combined Max-Sharpe,0.0066269540882220555
2023-10-17,Combined Max-Sharpe,-0.006451944242086224
2023-10-18,Combined Max-Sharpe,-0.02247288764609849
2023-10-19,Combined Max-Sharpe,-0.0070925498815925005
2023-10-20,Combined Max-Sharpe,-0.002235095415298044
2023-10-23,Combined Max-Sharpe,0.012221758786305575
2023-10-24,Combined Max-Sharpe,0.03322977669450629
2023-10-25,Combined Max-Sharpe,-0.018850142236493266
2023-10-26,Combined Max-Sharpe,-0.016525695246550093
2023-10-27,Combined Max-Sharpe,-0.018670606290130804
2023-10-30,Combined Max-Sharpe,0.01947349888477659
2023-10-31,Combined Max-Sharpe,-0.011414545085487561
2023-11-01,Combined Max-Sharpe,0.004047981640261678
2023-11-02,Combined Max-Sharpe,0.00888595681088494
2023-11-03,Combined Max-Sharpe,0.014030501996007342
2023-11-06,Combined Max-Sharpe,0.01665085024544385
2023-11-07,Combined Max-Sharpe,0.001235288930623969
2023-11-08,Combined Max-Sharpe,0.009884737831190423
2023-11-09,Combined Max-Sharpe,-0.0055485891935933025
2023-11-10,Combined Max-Sharpe,0.016977938876020438
2023-11-13,Combined Max-Sharpe,0.003272300202288321
2023-11-14,Combined Max-Sharpe,0.01024751606996446
2023-11-15,Combined Max-Sharpe,-0.003161250748701417
2023-11-16,Combined Max-Sharpe,0.0007146269532037938
2023-11-17,Combined Max-Sharpe,8.25095102391227e-06
2023-11-20,Combined Max-Sharpe,0.005764585783750012
2023-11-21,Combined Max-Sharpe,-0.006783050633089664
2023-11-22,Combined Max-Sharpe,-0.005580563008564793
2023-11-24,Combined Max-Sharpe,-0.0016855381614380154
2023-11-27,Combined Max-Sharpe,0.0008633891271820196
2023-11-28,Combined Max-Sharpe,-0.005444540453560116
2023-11-29,Combined Max-Sharpe,5.6407663291157856e-05
2023-11-30,Combined Max-Sharpe,0.003281956426227589
2023-12-01,Combined Max-Sharpe,0.0037802122672401174
2023-12-04,Combined Max-Sharpe,-0.00028209864757404077
2023-12-05,Combined Max-Sharpe,0.0048182073445489195
2023-12-06,Combined Max-Sharpe,-0.00857613376782417
2023-12-07,Combined Max-Sharpe,0.003844860673571967
2023-12-08,Combined Max-Sharpe,0.012467149188851188
2023-12-11,Combined Max-Sharpe,-0.014220363755825732
2023-12-12,Combined Max-Sharpe,0.013538718180384934
2023-12-13,Combined Max-Sharpe,0.004007264590660807
2023-12-14,Combined Max-Sharpe,-0.0036364397575349154
2023-12-15,Combined Max-Sharpe,0.0028954106298243864
2023-12-18,Combined Max-Sharpe,0.01241639974418489
2023-12-19,Combined Max-Sharpe,0.00636166222798257
2023-12-20,Combined Max-Sharpe,-0.012132572612250677
2023-12-21,Combined Max-Sharpe,0.019518520029551997
2023-12-22,Combined Max-Sharpe,0.0006339589924365423
2023-12-26,Combined Max-Sharpe,0.0007144836148072919
2023-12-27,Combined Max-Sharpe,0.015272605491130528
2023-12-28,Combined Max-Sharpe,-0.001671535763591139
2023-12-29,Combined Max-Sharpe,-0.0059323380491671275
2021-01-04,Combined Risk Parity,-0.0055053483254546625
2021-01-05,Combined Risk Parity,0.0129739356381299
2021-01-06,Combined Risk Parity,0.029068183572954653
2021-01-07,Combined Risk Parity,0.009467369829767583
2021-01-08,Combined Risk Parity,0.0017948262968348074
2021-01-11,Combined Risk Parity,-0.016085467960384132
2021-01-12,Combined Risk Parity,-0.002646673087346573
2021-01-13,Combined Risk Parity,0.010038966720159413
2021-01-14,Combined Risk Parity,0.0041544995869880865
2021-01-15,Combined Risk Parity,-0.011080587744677437
2021-01-19,Combined Risk Parity,0.007218745608815144
2021-01-20,Combined Risk Parity,0.007958526912758482
2021-01-21,Combined Risk Parity,-0.020865757016636045
2021-01-22,Combined Risk Parity,0.004931523593024049
2021-01-25,Combined Risk Parity,0.00032569671723790676
2021-01-26,Combined Risk Parity,-0.0035507393000741433
2021-01-27,Combined Risk Parity,-0.030924682987302374
2021-01-28,Combined Risk Parity,0.019277510006949886
2021-01-29,Combined Risk Parity,-0.0075263244862554465
2021-02-01,Combined Risk Parity,0.008731592162601403
2021-02-02,Combined Risk Parity,0.01836547403753472
2021-02-03,Combined Risk Parity,0.003972166980409047
2021-02-04,Combined Risk Parity,0.004501077696107533
2021-02-05,Combined Risk Parity,0.016381937938807833
2021-02-08,Combined Risk Parity,0.018492824855437993
2021-02-09,Combined Risk Parity,0.005385887500835272
2021-02-10,Combined Risk Parity,0.004381919882063244
2021-02-11,Combined Risk Parity,0.008209505669907236
2021-02-12,Combined Risk Parity,0.009327433202382848
2021-02-16,Combined Risk Parity,-0.0027876645026578767
2021-02-17,Combined Risk Parity,0.00727807873768236
2021-02-18,Combined Risk Parity,-0.0035107076055249644
2021-02-19,Combined Risk Parity,0.004191112056535014
2021-02-22,Combined Risk Parity,-0.007064175480774763
2021-02-23,Combined Risk Parity,-0.01886159122865265
2021-02-24,Combined Risk Parity,0.012956817546174837
2021-02-25,Combined Risk Parity,-0.020441505740095692
2021-02-26,Combined Risk Parity,-0.011914588009306407
2021-03-01,Combined Risk Parity,0.023665541676746046
2021-03-02,Combined Risk Parity,-0.003138814960862746
2021-03-03,Combined Risk Parity,-0.004388029251016339
2021-03-04,Combined Risk Parity,-0.00868723352391036
2021-03-05,Combined Risk Parity,0.014236697312127069
2021-03-08,Combined Risk Parity,0.0023482370649917355
2021-03-09,Combined Risk Parity,0.012142097572088197
2021-03-10,Combined Risk Parity,0.004360031493831094
2021-03-11,Combined Risk Parity,0.004508763292076289
2021-03-12,Combined Risk Parity,0.0034472431489639263
2021-03-15,Combined Risk Parity,0.0030846621037730723
2021-03-16,Combined Risk Parity,0.006701020527808342
2021-03-17,Combined Risk Parity,0.0032108672629034616
2021-03-18,Combined Risk Parity,-0.012552678396352612
2021-03-19,Combined Risk Parity,-0.0013248839453196258
2021-03-22,Combined Risk Parity,0.0030921181838467517
2021-03-23,Combined Risk Parity,-0.0042103498885201
2021-03-24,Combined Risk Parity,-0.01128410507304488
2021-03-25,Combined Risk Parity,0.005040488394231839
2021-03-26,Combined Risk Parity,0.027012131454609338
2021-03-29,Combined Risk Parity,0.007303259449209211
2021-03-30,Combined Risk Parity,-0.0031402640600910205
2021-03-31,Combined Risk Parity,0.007572111359139502
2021-04-01,Combined Risk Parity,0.013260021566869137
2021-04-05,Combined Risk Parity,0.018510371189715595
2021-04-06,Combined Risk Parity,0.002960779217646139
2021-04-07,Combined Risk Parity,-0.007552318764948504
2021-04-08,Combined Risk Parity,0.004821598389430444
2021-04-09,Combined Risk Parity,0.0001470513247456352
2021-04-12,Combined Risk Parity,0.00032108817941643757
2021-04-13,Combined Risk Parity,0.012125339189830145
2021-04-14,Combined Risk Parity,0.0025960877872168173
2021-04-15,Combined Risk Parity,0.01604962069539673
2021-04-16,Combined Risk Parity,0.007641734869298026
2021-04-19,Combined Risk Parity,-0.008727996208318026
2021-04-20,Combined Risk Parity,-0.0008452915504445304
2021-04-21,Combined Risk Parity,0.0038244570626206347
2021-04-22,Combined Risk Parity,-0.011312647844253093
2021-04-23,Combined Risk Parity,0.004809134689921972
2021-04-26,Combined Risk Parity,0.012210851672333156
2021-04-27,Combined Risk Parity,0.003540376296282748
2021-04-28,Combined Risk Parity,-0.0012532848738793037
2021-04-29,Combined Risk Parity,0.006268372026220091
2021-04-30,Combined Risk Parity,0.002667025270845699
2021-05-03,Combined Risk Parity,0.010876199018873857
2021-05-04,Combined Risk Parity,-0.00532247800972448
2021-05-05,Combined Risk Parity,0.02019936199763025
2021-05-06,Combined Risk Parity,0.01432774015046543
2021-05-07,Combined Risk Parity,0.004332804352435723
2021-05-10,Combined Risk Parity,-0.006967027412066843
2021-05-11,Combined Risk Parity,0.001932181324813981
2021-05-12,Combined Risk Parity,-0.028379293263143215
2021-05-13,Combined Risk Parity,0.01361402800700132
2021-05-14,Combined Risk Parity,0.01384884891039425
2021-05-17,Combined Risk Parity,-0.004013682705993927
2021-05-18,Combined Risk Parity,-0.0046592069325521795
2021-05-19,Combined Risk Parity,-0.025484841818550864
2021-05-20,Combined Risk Parity,0.020127814550008453
2021-05-21,Combined Risk Parity,-0.009669980093041057
2021-05-24,Combined Risk Parity,0.023032957208207232
2021-05-25,Combined Risk Parity,-0.004191115946852834
2021-05-26,Combined Risk Parity,0.007470228114533592
2021-05-27,Combined Risk Parity,-0.0027594090915257137
2021-05-28,Combined Risk Parity,-0.003448146386728278
2021-06-01,Combined Risk Parity,-0.0009090629912879376
2021-06-02,Combined Risk Parity,0.004067429191398566
2021-06-03,Combined Risk Parity,0.004497682020798782
2021-06-04,Combined Risk Parity,0.0023765323869789673
2021-06-07,Combined Risk Parity,-0.005970790955821176
2021-06-08,Combined Risk Parity,-0.0037350800943370165
2021-06-09,Combined Risk Parity,0.0031685832788267126
2021-06-10,Combined Risk Parity,0.0025894337424853487
2021-06-11,Combined Risk Parity,-0.0022264239346017783
2021-06-14,Combined Risk Parity,0.0005438186139586639
2021-06-15,Combined Risk Parity,-0.0021447101211127828
2021-06-16,Combined Risk Parity,-0.012705726260074272
2021-06-17,Combined Risk Parity,-0.003734186801243878
2021-06-18,Combined Risk Parity,-0.01659979227518354
2021-06-21,Combined Risk Parity,0.0032200398866666434
2021-06-22,Combined Risk Parity,-0.001352285457432953
2021-06-23,Combined Risk Parity,-3.545885367714995e-06
2021-06-24,Combined Risk Parity,0.00957567062768851
2021-06-25,Combined Risk Parity,0.0031865281288373033
2021-06-28,Combined Risk Parity,0.001965015559103791
2021-06-29,Combined Risk Parity,0.003054837284304842
2021-06-30,Combined Risk Parity,0.003957545427416125
2021-07-01,Combined Risk Parity,0.0020509419347347303
2021-07-02,Combined Risk Parity,0.004608288529286878
2021-07-06,Combined Risk Parity,-0.00397780328112556
2021-07-07,Combined Risk Parity,0.0008618553225370735
2021-07-08,Combined Risk Parity,-0.008521774086319992
2021-07-09,Combined Risk Parity,0.01098351685767057
2021-07-12,Combined Risk Parity,0.002637547558142726
2021-07-13,Combined Risk Parity,-0.0052030111062556575
2021-07-14,Combined Risk Parity,0.0014416322905495456
2021-07-15,Combined Risk Parity,-0.0012938841615873584
2021-07-16,Combined Risk Parity,-0.006360654824936888
2021-07-19,Combined Risk Parity,-0.01651436997834585
2021-07-20,Combined Risk Parity,0.006705164823468704
2021-07-21,Combined Risk Parity,0.009386090768412491
2021-07-22,Combined Risk Parity,0.0006948859585181261
2021-07-23,Combined Risk Parity,0.008207805569586423
2021-07-26,Combined Risk Parity,0.004521491761084843
2021-07-27,Combined Risk Parity,0.001029644765202088
2021-07-28,Combined Risk Parity,0.0019617927449849326
2021-07-29,Combined Risk Parity,0.004944730302836977
2021-07-30,Combined Risk Parity,-0.0026338728624854917
2021-08-02,Combined Risk Parity,-0.0011376867637980447
2021-08-03,Combined Risk Parity,0.0038354055565000896
2021-08-04,Combined Risk Parity,-0.00506130530185778
2021-08-05,Combined Risk Parity,0.0052728859008353765
2021-08-06,Combined Risk Parity,0.00249571022214147
2021-08-09,Combined Risk Parity,0.0010652686641369061
2021-08-10,Combined Risk Parity,0.004798905034460181
2021-08-11,Combined Risk Parity,0.009822195497889739
2021-08-12,Combined Risk Parity,0.001321170126268569
2021-08-13,Combined Risk Parity,0.007282699634334455
2021-08-16,Combined Risk Parity,-0.00027739129693727705
2021-08-17,Combined Risk Parity,-0.005294933280335277
2021-08-18,Combined Risk Parity,-0.010892747230163872
2021-08-19,Combined Risk Parity,0.001490840461007832
2021-08-20,Combined Risk Parity,0.007017017386424537
2021-08-23,Combined Risk Parity,0.006373306272801486
2021-08-24,Combined Risk Parity,-0.0038679700306234813
2021-08-25,Combined Risk Parity,0.00020751652300771007
2021-08-26,Combined Risk Parity,-0.008429080064944514
2021-08-27,Combined Risk Parity,0.010994832399687009
2021-08-30,Combined Risk Parity,-0.0004407032148451939
2021-08-31,Combined Risk Parity,0.0023559448021713354
2021-09-01,Combined Risk Parity,0.002747335706285846
2021-09-02,Combined Risk Parity,0.006220504897401553
2021-09-03,Combined Risk Parity,-0.0004336196900599124
2021-09-07,Combined Risk Parity,-0.01858758231222411
2021-09-08,Combined Risk Parity,0.001301474998039752
2021-09-09,Combined Risk Parity,-0.007519647571347844
2021-09-10,Combined Risk Parity,-0.006326986273557353
2021-09-13,Combined Risk Parity,0.0005773336035179767
2021-09-14,Combined Risk Parity,-0.005494278230012875
2021-09-15,Combined Risk Parity,0.007060537438581038
2021-09-16,Combined Risk Parity,-0.00557886660217843
2021-09-17,Combined Risk Parity,-0.011885871455755636
2021-09-20,Combined Risk Parity,-0.018581371978605446
2021-09-21,Combined Risk Parity,-0.004778079693177504
2021-09-22,Combined Risk Parity,0.010298535107871631
2021-09-23,Combined Risk Parity,0.008116092276396123
2021-09-24,Combined Risk Parity,-0.0060304291860762225
2021-09-27,Combined Risk Parity,-0.002551389287122198
2021-09-28,Combined Risk Parity,-0.011234920803732725
2021-09-29,Combined Risk Parity,0.006658657590162101
2021-09-30,Combined Risk Parity,-0.007176732002212287
2021-10-01,Combined Risk Parity,0.014119666783660523
2021-10-04,Combined Risk Parity,-0.002400904383621413
2021-10-05,Combined Risk Parity,0.005523716332590478
2021-10-06,Combined Risk Parity,0.003996118217643199
2021-10-07,Combined Risk Parity,0.0064602326709868535
2021-10-08,Combined Risk Parity,-0.002800057959699783
2021-10-11,Combined Risk Parity,-0.007510860266767325
2021-10-12,Combined Risk Parity,-0.0006314814157494847
2021-10-13,Combined Risk Parity,0.004981686008996652
2021-10-14,Combined Risk Parity,0.012321279328497954
2021-10-15,Combined Risk Parity,0.0035802749543522526
2021-10-18,Combined Risk Parity,-0.0013547249629001115
2021-10-19,Combined Risk Parity,0.01093490672777817
2021-10-20,Combined Risk Parity,0.011533237238659892
2021-10-21,Combined Risk Parity,0.0014957894272349058
2021-10-22,Combined Risk Parity,0.0011413244422869818
2021-10-25,Combined Risk Parity,0.005118368737559922
2021-10-26,Combined Risk Parity,0.0039701006089459395
2021-10-27,Combined Risk Parity,-0.016391039289238754
2021-10-28,Combined Risk Parity,0.010531271352848797
2021-10-29,Combined Risk Parity,-0.001668972786140546
2021-11-01,Combined Risk Parity,0.005141853571735508
2021-11-02,Combined Risk Parity,0.005965391766227989
2021-11-03,Combined Risk Parity,0.004966826579989645
2021-11-04,Combined Risk Parity,0.0025123343928639317
2021-11-05,Combined Risk Parity,-8.174283575006948e-05
2021-11-08,Combined Risk Parity,0.003855127279970054
2021-11-09,Combined Risk Parity,0.002412543393661902
2021-11-10,Combined Risk Parity,-0.0052897837139700265
2021-11-11,Combined Risk Parity,0.0009266245559067798
2021-11-12,Combined Risk Parity,0.001413709437421767
2021-11-15,Combined Risk Parity,-0.002120399802632892
2021-11-16,Combined Risk Parity,-0.004282677663034727
2021-11-17,Combined Risk Parity,-0.004127059281887566
2021-11-18,Combined Risk Parity,-0.004517982554769072
2021-11-19,Combined Risk Parity,-0.003873601212794703
2021-11-22,Combined Risk Parity,-0.0013679347980531172
2021-11-23,Combined Risk Parity,0.006990579351280763
2021-11-24,Combined Risk Parity,0.00037497038139258285
2021-11-26,Combined Risk Parity,-0.02026916502925745
2021-11-29,Combined Risk Parity,0.007203957729859756
2021-11-30,Combined Risk Parity,-0.021341824795899505
2021-12-01,Combined Risk Parity,-0.011564322605802705
2021-12-02,Combined Risk Parity,0.019014579028033465
2021-12-03,Combined Risk Parity,-0.0004616559782702758
2021-12-06,Combined Risk Parity,0.01416447703533713
2021-12-07,Combined Risk Parity,0.011277620480531577
2021-12-08,Combined Risk Parity,0.0013876977367379968
2021-12-09,Combined Risk Parity,-0.008062390759690676
2021-12-10,Combined Risk Parity,0.00436468714329513
2021-12-13,Combined Risk Parity,-0.004178801108015421
2021-12-14,Combined Risk Parity,-0.0019320635465506569
2021-12-15,Combined Risk Parity,0.01167111919876396
2021-12-16,Combined Risk Parity,0.004823883418425679
2021-12-17,Combined Risk Parity,-0.012063824801587271
2021-12-20,Combined Risk Parity,-0.004749697661734885
2021-12-21,Combined Risk Parity,0.011126694169610131
2021-12-22,Combined Risk Parity,0.005851944232755638
2021-12-23,Combined Risk Parity,0.0058431800608606714
2021-12-27,Combined Risk Parity,0.011706261187935203
2021-12-28,Combined Risk Parity,0.00010859631937489136
2021-12-29,Combined Risk Parity,0.00029647762070823743
2021-12-30,Combined Risk Parity,5.118194353028328e-05
2021-12-31,Combined Risk Parity,-0.001627986651107952
2022-01-03,Combined Risk Parity,0.0027898176608760223
2022-01-04,Combined Risk Parity,0.003966149252935108
2022-01-05,Combined Risk Parity,-0.010838235444533923
2022-01-06,Combined Risk Parity,-0.0011351203758753036
2022-01-07,Combined Risk Parity,0.0001727394065288767
2022-01-10,Combined Risk Parity,-0.006991532436905409
2022-01-11,Combined Risk Parity,0.0077775027630403535
2022-01-12,Combined Risk Parity,0.0048466110913619916
2022-01-13,Combined Risk Parity,-0.005429320244542686
2022-01-14,Combined Risk Parity,0.0005018740508664616
2022-01-18,Combined Risk Parity,-0.00963425558585595
2022-01-19,Combined Risk Parity,-0.004959535611616919
2022-01-20,Combined Risk Parity,-0.011805640086536373
2022-01-21,Combined Risk Parity,-0.013475270039790627
2022-01-24,Combined Risk Parity,-0.0002870450959248865
2022-01-25,Combined Risk Parity,-0.004498627120544446
2022-01-26,Combined Risk Parity,-0.010277594164915334
2022-01-27,Combined Risk Parity,-0.002904766357851052
2022-01-28,Combined Risk Parity,0.018037414560486558
2022-01-31,Combined Risk Parity,0.012747948457501006
2022-02-01,Combined Risk Parity,0.006884610279399898
2022-02-02,Combined Risk Parity,0.008160642531048309
2022-02-03,Combined Risk Parity,-0.007455958743980122
2022-02-04,Combined Risk Parity,0.0008395812462874912
2022-02-07,Combined Risk Parity,0.0037966463521790905
2022-02-08,Combined Risk Parity,0.0030271296747691446
2022-02-09,Combined Risk Parity,0.01054755098510262
2022-02-10,Combined Risk Parity,-0.018270367113303064
2022-02-11,Combined Risk Parity,-0.010212080983762235
2022-02-14,Combined Risk Parity,-0.006062702848779281
2022-02-15,Combined Risk Parity,0.009291734246573036
2022-02-16,Combined Risk Parity,-0.001391895841971956
2022-02-17,Combined Risk Parity,-0.014818468959069362
2022-02-18,Combined Risk Parity,-0.00719774250830478
2022-02-22,Combined Risk Parity,-0.0035143381722044253
2022-02-23,Combined Risk Parity,-0.01056462178785355
2022-02-24,Combined Risk Parity,0.004885341441456454
2022-02-25,Combined Risk Parity,0.026260815926770112
2022-02-28,Combined Risk Parity,-7.586428308577604e-05
2022-03-01,Combined Risk Parity,-0.00984161592395998
2022-03-02,Combined Risk Parity,0.015869167920573968
2022-03-03,Combined Risk Parity,0.0018549412580521768
2022-03-04,Combined Risk Parity,0.0010937273446597086
2022-03-07,Combined Risk Parity,-0.0134903068480312
2022-03-08,Combined Risk Parity,-0.006778376768072055
2022-03-09,Combined Risk Parity,0.013630134556551628
2022-03-10,Combined Risk Parity,-0.0021661593006746488
2022-03-11,Combined Risk Parity,-0.007088279713038475
2022-03-14,Combined Risk Parity,-0.0061961081620449145
2022-03-15,Combined Risk Parity,0.008957851327425942
2022-03-16,Combined Risk Parity,0.01378034956083534
2022-03-17,Combined Risk Parity,0.012885079787704853
2022-03-18,Combined Risk Parity,0.004371278807234159
2022-03-21,Combined Risk Parity,0.0034130193155056695
2022-03-22,Combined Risk Parity,0.007405806740745283
2022-03-23,Combined Risk Parity,-0.007978336617221655
2022-03-24,Combined Risk Parity,0.009571129386248031
2022-03-25,Combined Risk Parity,0.00859957817801318
2022-03-28,Combined Risk Parity,0.0029895992246811265
2022-03-29,Combined Risk Parity,0.01244902819533872
2022-03-30,Combined Risk Parity,-0.0016628644426324541
2022-03-31,Combined Risk Parity,-0.013154260948308565
2022-04-01,Combined Risk Parity,0.008294563419028605
2022-04-04,Combined Risk Parity,0.0008619139895999597
2022-04-05,Combined Risk Parity,-0.007846351353551488
2022-04-06,Combined Risk Parity,7.508228694516118e-05
2022-04-07,Combined Risk Parity,0.0032855464064951456
2022-04-08,Combined Risk Parity,0.0020880124555479307
2022-04-11,Combined Risk Parity,-0.014335668235632372
2022-04-12,Combined Risk Parity,0.0006103660515454415
2022-04-13,Combined Risk Parity,0.008427979067365811
2022-04-14,Combined Risk Parity,-0.0018381180860757027
2022-04-18,Combined Risk Parity,-0.00043139886113717474
2022-04-19,Combined Risk Parity,0.01122633493087523
2022-04-20,Combined Risk Parity,0.0023191408385054815
2022-04-21,Combined Risk Parity,-0.01150815763758499
2022-04-22,Combined Risk Parity,-0.02050970017051096
2022-04-25,Combined Risk Parity,-0.0021692267448494215
2022-04-26,Combined Risk Parity,-0.019966697537671902
2022-04-27,Combined Risk Parity,0.0012494794510279226
2022-04-28,Combined Risk Parity,0.015575437984618903
2022-04-29,Combined Risk Parity,-0.033965650362241265
2022-05-02,Combined Risk Parity,0.0008354551511402703
2022-05-03,Combined Risk Parity,0.004435741058893913
2022-05-04,Combined Risk Parity,0.030889153739692476
2022-05-05,Combined Risk Parity,-0.024156085722287068
2022-05-06,Combined Risk Parity,-0.0028126220269431373
2022-05-09,Combined Risk Parity,-0.033948092759592714
2022-05-10,Combined Risk Parity,-0.004446034920664161
2022-05-11,Combined Risk Parity,-0.006823921611032409
2022-05-12,Combined Risk Parity,0.000991204836494386
2022-05-13,Combined Risk Parity,0.01993082474889675
2022-05-16,Combined Risk Parity,-0.00012105057470418392
2022-05-17,Combined Risk Parity,0.015014477240909999
2022-05-18,Combined Risk Parity,-0.027426675855919107
2022-05-19,Combined Risk Parity,0.0002983392894817285
2022-05-20,Combined Risk Parity,0.0013144270899745221
2022-05-23,Combined Risk Parity,0.014755222415007787
2022-05-24,Combined Risk Parity,0.006343276022025929
2022-05-25,Combined Risk Parity,0.006143336128734501
2022-05-26,Combined Risk Parity,0.007685585958738195
2022-05-27,Combined Risk Parity,0.01473939675124279
2022-05-31,Combined Risk Parity,-0.00722877694424498
2022-06-01,Combined Risk Parity,-0.008215207145531134
2022-06-02,Combined Risk Parity,0.012403246746296701
2022-06-03,Combined Risk Parity,-0.008310384410240203
