date,sector,sentiment
2020-12-11,Comm,0.19042187500000002
2020-12-14,Comm,0.06066428571428571
2020-12-15,Comm,0.07256205357142857
2020-12-16,Comm,0.2356892857142857
2020-12-17,Comm,0.0
2020-12-18,Comm,0.1568375
2020-12-21,Comm,0.00801
2020-12-22,Comm,0.08946166666666668
2020-12-23,Comm,-0.007149999999999994
2020-12-24,Comm,0.0677875
2020-12-28,Comm,0.08195000000000001
2020-12-29,Comm,0.1602785714285714
2020-12-30,Comm,0.16933333333333334
2020-12-31,Comm,0.1531
2021-01-04,Comm,0.10063174603174603
2021-01-05,Comm,0.028
2021-01-06,Comm,0.06041166666666666
2021-01-07,Comm,0.18533619047619046
2021-01-08,Comm,0.16188
2021-01-11,Comm,0.0
2021-01-12,Comm,0.27421249999999997
2021-01-13,Comm,-0.08344166666666668
2021-01-14,Comm,-0.05616249999999999
2021-01-15,Comm,0.05734
2021-01-19,Comm,0.22091666666666665
2021-01-20,Comm,0.14229999999999998
2021-01-21,Comm,-0.25
2021-01-22,Comm,-0.05456833333333334
2021-01-25,Comm,0.13025833333333334
2021-01-26,Comm,0.0754752380952381
2021-01-27,Comm,0.08176904761904763
2021-01-28,Comm,0.05935499999999999
2021-01-29,Comm,0.258078125
2021-02-01,Comm,0.058776666666666665
2021-02-02,Comm,0.41345333333333334
2021-02-03,Comm,0.12638333333333335
2021-02-04,Comm,0.08353333333333335
2021-02-05,Comm,0.05733541666666665
2021-02-08,Comm,0.068705
2021-02-09,Comm,-0.021148333333333335
2021-02-10,Comm,0.03428035714285715
2021-02-11,Comm,-0.039642222222222225
2021-02-12,Comm,0.10321500000000002
2021-02-16,Comm,0.3825
2021-02-17,Comm,-0.04780666666666668
2021-02-18,Comm,-0.012877777777777774
2021-02-19,Comm,0.19733333333333333
2021-02-22,Comm,0.159
2021-02-23,Comm,0.18444
2021-02-24,Comm,0.24614444444444442
2021-02-25,Comm,-0.023973214285714278
2021-02-26,Comm,-0.047411111111111105
2021-03-01,Comm,0.11541666666666665
2021-03-02,Comm,0.021162500000000004
2021-03-03,Comm,0.2687
2021-03-04,Comm,0.0707825
2021-03-05,Comm,0.1925
2021-03-08,Comm,0.09378133333333333
2021-03-09,Comm,-0.068966
2021-03-10,Comm,0.193225
2021-03-11,Comm,0.12676874999999999
2021-03-12,Comm,0.17532666666666666
2021-03-15,Comm,0.1957607142857143
2021-03-16,Comm,0.10842291666666667
2021-03-17,Comm,0.06454666666666667
2021-03-18,Comm,0.09657333333333333
2021-03-19,Comm,-0.00976666666666666
2021-03-22,Comm,0.11760666666666668
2021-03-23,Comm,-0.004141666666666666
2021-03-24,Comm,0.055409999999999994
2021-03-25,Comm,0.2311875
2021-03-26,Comm,-0.003094999999999998
2021-03-29,Comm,0.1821125
2021-03-30,Comm,0.1491208333333333
2021-03-31,Comm,0.12904583333333333
2021-04-01,Comm,-0.03777777777777778
2021-04-05,Comm,0.0979925
2021-04-06,Comm,0.2439291666666667
2021-04-07,Comm,0.15662380952380953
2021-04-08,Comm,0.04215
2021-04-09,Comm,0.19178
2021-04-12,Comm,0.0750825
2021-04-13,Comm,-0.18526666666666666
2021-04-14,Comm,0.32824000000000003
2021-04-15,Comm,0.16172
2021-04-16,Comm,0.027225
2021-04-19,Comm,0.2452
2021-04-20,Comm,-0.03251875
2021-04-21,Comm,0.006192857142857141
2021-04-22,Comm,-0.021542592592592575
2021-04-23,Comm,0.1499131313131313
2021-04-26,Comm,0.22706833333333334
2021-04-27,Comm,-0.03200416666666667
2021-04-28,Comm,0.05184074074074074
2021-04-29,Comm,0.26963333333333334
2021-04-30,Comm,0.19604625
2021-05-03,Comm,0.17981111111111112
2021-05-04,Comm,0.16592333333333334
2021-05-05,Comm,0.31026750000000003
2021-05-06,Comm,0.21804500000000002
2021-05-07,Comm,-0.07325
2021-05-10,Comm,0.10294166666666665
2021-05-11,Comm,-0.11144033333333334
2021-05-12,Comm,0.18919999999999998
2021-05-13,Comm,0.07767333333333334
2021-05-14,Comm,0.0
2021-05-17,Comm,0.0
2021-05-18,Comm,0.04368264957264957
2021-05-19,Comm,0.007784666666666662
2021-05-20,Comm,0.18881
2021-05-21,Comm,0.109577
2021-05-24,Comm,0.3443428571428572
2021-05-25,Comm,-0.022450000000000005
2021-05-26,Comm,0.3031625
2021-05-27,Comm,0.06474761904761905
2021-05-28,Comm,0.14305600000000002
2021-06-01,Comm,0.40890366666666667
2021-06-02,Comm,0.18815
2021-06-03,Comm,0.12601
2021-06-04,Comm,0.17678333333333335
2021-06-07,Comm,0.295435
2021-06-08,Comm,0.20183
2021-06-09,Comm,0.3534083333333333
2021-06-10,Comm,0.0
2021-06-11,Comm,0.06415371428571429
2021-06-14,Comm,0.3897083333333334
2021-06-15,Comm,0.12615833333333334
2021-06-16,Comm,0.09738
2021-06-17,Comm,0.280775
2021-06-18,Comm,0.39725000000000005
2021-06-21,Comm,0.0
2021-06-22,Comm,0.2879
2021-06-23,Comm,-0.26925
2021-06-24,Comm,-0.004465833333333332
2021-06-25,Comm,-0.14797916666666666
2021-06-28,Comm,0.12828333333333333
2021-06-29,Comm,0.241345
2021-06-30,Comm,0.2202
2021-07-01,Comm,0.2895378787878788
2021-07-02,Comm,0.2745375
2021-07-06,Comm,0.0216
2021-07-07,Comm,0.05084444444444444
2021-07-08,Comm,0.07976000000000001
2021-07-09,Comm,0.205775
2021-07-12,Comm,0.3075888888888889
2021-07-13,Comm,0.09792500000000001
2021-07-14,Comm,0.018480000000000007
2021-07-15,Comm,0.028333333333333335
2021-07-16,Comm,-0.08576666666666666
2021-07-19,Comm,0.04277666666666667
2021-07-20,Comm,0.27175666666666665
2021-07-21,Comm,0.19018000000000002
2021-07-22,Comm,-0.027524999999999994
2021-07-23,Comm,0.215278125
2021-07-26,Comm,0.12430972222222222
2021-07-27,Comm,0.09193000000000001
2021-07-28,Comm,0.10033333333333334
2021-07-29,Comm,0.06511666666666667
2021-07-30,Comm,0.217265873015873
2021-08-02,Comm,0.03771666666666667
2021-08-03,Comm,0.020129166666666663
2021-08-04,Comm,0.13180583333333334
2021-08-05,Comm,0.1047625
2021-08-06,Comm,0.03972916666666667
2021-08-09,Comm,0.1497875
2021-08-10,Comm,0.14785666666666666
2021-08-11,Comm,0.08585833333333334
2021-08-12,Comm,-0.059833333333333315
2021-08-13,Comm,0.29905333333333334
2021-08-16,Comm,0.23151666666666668
2021-08-17,Comm,0.055074107142857154
2021-08-18,Comm,0.159375
2021-08-19,Comm,0.009604464285714279
2021-08-20,Comm,0.082035
2021-08-23,Comm,0.034716666666666667
2021-08-24,Comm,0.21510166666666666
2021-08-25,Comm,0.34207777777777776
2021-08-26,Comm,0.33525
2021-08-27,Comm,0.23911666666666664
2021-08-30,Comm,0.4492125
2021-08-31,Comm,0.14634750000000002
2021-09-01,Comm,0.08131666666666666
2021-09-02,Comm,0.08131666666666666
2021-09-03,Comm,0.05425
2021-09-07,Comm,0.31587777777777776
2021-09-08,Comm,0.3721733333333333
2021-09-09,Comm,0.16150208333333332
2021-09-10,Comm,-0.10777657142857144
2021-09-13,Comm,0.052357499999999994
2021-09-14,Comm,0.24411571428571427
2021-09-15,Comm,0.12943541666666666
2021-09-16,Comm,0.007855000000000001
2021-09-17,Comm,0.041041666666666664
2021-09-20,Comm,0.06530428571428572
2021-09-21,Comm,0.3034075757575757
2021-09-22,Comm,0.10283333333333333
2021-09-23,Comm,0.08342400000000001
2021-09-24,Comm,0.08484
2021-09-27,Comm,-0.04069999999999999
2021-09-28,Comm,0.19863750000000002
2021-09-29,Comm,0.14769300000000002
2021-09-30,Comm,-0.06775
2021-10-01,Comm,0.09168666666666665
2021-10-04,Comm,0.20576250000000001
2021-10-05,Comm,0.018139999999999996
2021-10-06,Comm,-0.005649999999999999
2021-10-07,Comm,0.026670833333333335
2021-10-08,Comm,0.23674166666666668
2021-10-11,Comm,0.0718375
2021-10-12,Comm,0.18658333333333332
2021-10-13,Comm,0.3031833333333333
2021-10-14,Comm,-0.1746777777777778
2021-10-15,Comm,-0.0017416666666666598
2021-10-18,Comm,0.40364999999999995
2021-10-19,Comm,0.28504999999999997
2021-10-20,Comm,0.08238333333333334
2021-10-21,Comm,0.10126666666666667
2021-10-22,Comm,0.021990000000000006
2021-10-25,Comm,0.22868333333333335
2021-10-26,Comm,0.46004500000000004
2021-10-27,Comm,0.2707571428571428
2021-10-28,Comm,0.28475
2021-10-29,Comm,0.11359166666666666
2021-11-01,Comm,0.230325
2021-11-02,Comm,0.12747500000000003
2021-11-03,Comm,0.2225516666666667
2021-11-04,Comm,0.1482205
2021-11-05,Comm,0.13950533333333331
2021-11-08,Comm,0.22353333333333333
2021-11-09,Comm,-0.17852
2021-11-10,Comm,0.06804166666666667
2021-11-11,Comm,0.01097777777777779
2021-11-12,Comm,0.13193333333333335
2021-11-15,Comm,0.11730833333333332
2021-11-16,Comm,0.129412
2021-11-17,Comm,0.025374999999999998
2021-11-18,Comm,-0.003999999999999999
2021-11-19,Comm,0.09115
2021-11-22,Comm,0.0540625
2021-11-23,Comm,0.16104583333333333
2021-11-24,Comm,0.13581400000000002
2021-11-26,Comm,0.14984375
2021-11-29,Comm,-0.15699999999999997
2021-11-30,Comm,-0.14930000000000002
2021-12-01,Comm,0.10285
2021-12-02,Comm,0.24037916666666667
2021-12-03,Comm,-0.064
2021-12-06,Comm,-0.022783333333333336
2021-12-07,Comm,0.07473611111111111
2021-12-08,Comm,0.23801666666666668
2021-12-09,Comm,0.2553625
2021-12-10,Comm,0.020958333333333332
2021-12-13,Comm,0.15510666666666667
2021-12-14,Comm,0.040465
2021-12-15,Comm,0.07332222222222222
2021-12-16,Comm,0.12249
2021-12-17,Comm,0.22269250000000002
2021-12-20,Comm,-0.08777499999999999
2021-12-21,Comm,0.25796
2021-12-22,Comm,0.07462812499999999
2021-12-23,Comm,0.37911666666666666
2021-12-27,Comm,0.13687555555555556
2021-12-28,Comm,0.3391571428571428
2021-12-29,Comm,0.07275
2021-12-30,Comm,0.033716666666666666
2021-12-31,Comm,0.1517133333333333
2022-01-03,Comm,-0.01471111111111112
2022-01-04,Comm,0.20416153846153845
2022-01-05,Comm,0.26890000000000003
2022-01-06,Comm,0.20563125
2022-01-07,Comm,0.261374
2022-01-10,Comm,0.133331
2022-01-11,Comm,0.11858732142857142
2022-01-12,Comm,0.080425
2022-01-13,Comm,0.09495733333333334
2022-01-14,Comm,0.16246333333333335
2022-01-18,Comm,0.07372666666666668
2022-01-19,Comm,-0.312655
2022-01-20,Comm,0.07857666666666667
2022-01-21,Comm,0.47561919191919194
2022-01-24,Comm,0.2774
2022-01-25,Comm,0.13357222222222223
2022-01-26,Comm,-0.0034541666666666644
2022-01-27,Comm,0.34299176470588233
2022-01-28,Comm,0.17112559523809523
2022-01-31,Comm,-0.142852
2022-02-01,Comm,0.138474
2022-02-02,Comm,0.031966666666666664
2022-02-03,Comm,0.14427571428571428
2022-02-04,Comm,0.16845142857142859
2022-02-07,Comm,0.041616
2022-02-08,Comm,0.21352466666666667
2022-02-09,Comm,0.10097833333333335
2022-02-10,Comm,0.256076
2022-02-11,Comm,0.5354958333333334
2022-02-14,Comm,0.014603333333333334
2022-02-15,Comm,0.18856933333333334
2022-02-16,Comm,0.25224500000000005
2022-02-17,Comm,0.10115
2022-02-18,Comm,0.21689285714285714
2022-02-22,Comm,0.10606666666666666
2022-02-23,Comm,-0.11299999999999999
2022-02-24,Comm,-0.164925
2022-02-25,Comm,0.20576666666666665
2022-02-28,Comm,0.1356
2022-03-01,Comm,0.24214861111111113
2022-03-02,Comm,0.05462499999999999
2022-03-03,Comm,0.21821
2022-03-04,Comm,0.0028320000000000125
2022-03-07,Comm,0.08629999999999999
2022-03-08,Comm,0.06970416666666666
2022-03-09,Comm,0.07745555555555554
2022-03-10,Comm,0.117402
2022-03-11,Comm,0.09800833333333334
2022-03-14,Comm,0.06465833333333333
2022-03-15,Comm,0.163575
2022-03-16,Comm,0.1897825
2022-03-17,Comm,0.0683
2022-03-18,Comm,-0.11934166666666665
2022-03-21,Comm,0.28582
2022-03-22,Comm,0.11884750000000001
2022-03-23,Comm,-0.22262777777777776
2022-03-24,Comm,0.13975625
2022-03-25,Comm,0.2101125
2022-03-28,Comm,-0.4215
2022-03-29,Comm,0.23035166666666665
2022-03-30,Comm,0.06619166666666668
2022-03-31,Comm,0.10206666666666668
2022-04-01,Comm,0.181775
2022-04-04,Comm,0.05093333333333334
2022-04-05,Comm,0.18476875
2022-04-06,Comm,-0.069578
2022-04-07,Comm,0.021333333333333333
2022-04-08,Comm,0.002922916666666664
2022-04-11,Comm,0.0839
2022-04-12,Comm,0.0748892156862745
2022-04-13,Comm,0.3672380952380952
2022-04-14,Comm,0.2653770833333333
2022-04-18,Comm,-0.09251999999999999
2022-04-19,Comm,0.07100866666666668
2022-04-20,Comm,-0.03867466666666666
2022-04-21,Comm,0.2603666666666667
2022-04-22,Comm,0.21618776315789476
2022-04-25,Comm,0.048340476190476184
2022-04-26,Comm,0.10140333333333333
2022-04-27,Comm,0.3665425
2022-04-28,Comm,0.11913482142857143
2022-04-29,Comm,0.11127666666666666
2022-05-02,Comm,0.14281375
2022-05-03,Comm,0.121806
2022-05-04,Comm,-0.02558333333333333
2022-05-05,Comm,-0.013600000000000001
2022-05-06,Comm,-0.012974999999999987
2022-05-09,Comm,0.21596366666666666
2022-05-10,Comm,-0.11281
2022-05-11,Comm,0.05671607142857142
2022-05-12,Comm,0.08407666666666669
2022-05-13,Comm,0.044885
2022-05-16,Comm,0.24063333333333334
2022-05-17,Comm,0.07973333333333334
2022-05-18,Comm,0.03013933333333333
2022-05-19,Comm,-0.021075
2022-05-20,Comm,0.07331666666666668
2022-05-23,Comm,0.19921000000000003
2022-05-24,Comm,0.030655
2022-05-25,Comm,0.039262
2022-05-26,Comm,0.20104285714285713
2022-05-27,Comm,0.21776
2022-05-31,Comm,0.10616041666666666
2022-06-01,Comm,0.18744444444444444
2022-06-02,Comm,0.36860000000000004
2022-06-03,Comm,-0.07633000000000001
2022-06-06,Comm,0.05561083333333334
2022-06-07,Comm,0.02796333333333333
2022-06-08,Comm,0.2667
2022-06-09,Comm,0.31982
2022-06-10,Comm,0.08032133333333333
2022-06-13,Comm,-0.031369999999999995
2022-06-14,Comm,0.09076999999999999
2022-06-15,Comm,0.269084375
2022-06-16,Comm,0.040440000000000004
2022-06-17,Comm,0.022036666666666666
2022-06-21,Comm,0.1711825
2022-06-22,Comm,-0.020066666666666667
2022-06-23,Comm,0.137575
2022-06-24,Comm,0.04513555555555556
2022-06-27,Comm,-0.03716
2022-06-28,Comm,0.12203750000000001
2022-06-29,Comm,0.1445875
2022-06-30,Comm,0.013112499999999997
2022-07-01,Comm,0.1959216666666667
2022-07-05,Comm,0.39085000000000003
2022-07-06,Comm,0.07589666666666665
2022-07-07,Comm,-0.224075
2022-07-08,Comm,0.0
2022-07-11,Comm,0.07390833333333334
2022-07-12,Comm,0.15953333333333333
2022-07-13,Comm,0.16039333333333333
2022-07-14,Comm,-0.07145000000000001
2022-07-15,Comm,0.06961666666666667
2022-07-18,Comm,-0.2511333333333333
2022-07-19,Comm,0.06507455357142858
2022-07-20,Comm,0.2507375
2022-07-21,Comm,-0.08917291666666666
2022-07-22,Comm,0.16504833333333332
2022-07-25,Comm,0.08944500000000001
2022-07-26,Comm,-0.022425
2022-07-27,Comm,0.09194999999999999
2022-07-28,Comm,0.09933333333333333
2022-07-29,Comm,-0.023025925925925922
2022-08-01,Comm,0.180675
2022-08-02,Comm,0.08586805555555556
2022-08-03,Comm,0.08440625
2022-08-04,Comm,0.030709999999999987
2022-08-05,Comm,0.12567916666666665
2022-08-08,Comm,0.20050416666666665
2022-08-09,Comm,-0.23792999999999997
2022-08-10,Comm,0.1256625
2022-08-11,Comm,0.17748999999999998
2022-08-12,Comm,0.06849000000000001
2022-08-15,Comm,0.11583333333333334
2022-08-16,Comm,0.08424833333333334
2022-08-17,Comm,0.12108055555555557
2022-08-18,Comm,-0.061241666666666666
2022-08-19,Comm,0.005662499999999999
2022-08-22,Comm,-0.23604375
2022-08-23,Comm,0.21372
2022-08-24,Comm,0.224125
2022-08-25,Comm,0.13018666666666664
2022-08-26,Comm,0.04749722222222222
2022-08-29,Comm,-0.09628083333333334
2022-08-30,Comm,0.157895
2022-08-31,Comm,-0.26335
2022-09-01,Comm,0.16837
2022-09-02,Comm,0.04765833333333333
2022-09-06,Comm,0.159225
2022-09-07,Comm,0.29141666666666666
2022-09-08,Comm,0.10048690476190479
2022-09-09,Comm,0.24255104761904764
2022-09-12,Comm,-0.028329999999999987
2022-09-13,Comm,0.08731071428571428
2022-09-14,Comm,0.018545000000000002
2022-09-15,Comm,0.106495
2022-09-16,Comm,0.12904166666666667
2022-09-19,Comm,0.17531944444444444
2022-09-20,Comm,0.03347340909090909
2022-09-21,Comm,0.09224375000000001
2022-09-22,Comm,0.14043199999999997
2022-09-23,Comm,0.06901
2022-09-26,Comm,0.16743999999999998
2022-09-27,Comm,0.10272333333333335
2022-09-28,Comm,0.20731875
2022-09-29,Comm,0.31695035714285713
2022-09-30,Comm,-0.004770833333333335
2022-10-03,Comm,0.025491666666666666
2022-10-04,Comm,0.24489099999999997
2022-10-05,Comm,0.16323
2022-10-06,Comm,0.313
2022-10-07,Comm,0.12395000000000002
2022-10-10,Comm,0.15904444444444446
2022-10-11,Comm,0.0
2022-10-12,Comm,0.1541011111111111
2022-10-13,Comm,0.13851
2022-10-14,Comm,-0.14465625
2022-10-17,Comm,0.08231666666666666
2022-10-18,Comm,0.27431
2022-10-19,Comm,0.15986
2022-10-20,Comm,-0.059144791666666655
2022-10-21,Comm,0.0094037037037037
2022-10-24,Comm,0.13246666666666668
2022-10-25,Comm,0.18386875
2022-10-26,Comm,0.04393111111111112
2022-10-27,Comm,0.02545
2022-10-28,Comm,0.32061249999999997
2022-10-31,Comm,0.182875
2022-11-01,Comm,0.39508
2022-11-02,Comm,0.153028125
2022-11-03,Comm,0.0271375
2022-11-04,Comm,0.04232
2022-11-07,Comm,0.017556249999999995
2022-11-08,Comm,-0.11038666666666666
2022-11-09,Comm,0.09685192307692309
2022-11-10,Comm,0.05432499999999999
2022-11-11,Comm,0.04046
2022-11-14,Comm,0.07224
2022-11-15,Comm,0.352572619047619
2022-11-16,Comm,-0.077225
2022-11-17,Comm,0.2467555555555556
2022-11-18,Comm,-0.012758333333333335
2022-11-21,Comm,0.0
2022-11-22,Comm,0.2596625
2022-11-23,Comm,0.49960000000000004
2022-11-25,Comm,0.00645
2022-11-28,Comm,0.18700000000000003
2022-11-29,Comm,0.3620833333333333
2022-11-30,Comm,0.27205555555555555
2022-12-01,Comm,0.18233333333333332
